2024-11-03 17:19:26,443 - Worker-0 - INFO - Downloaded https://www.stat.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:38,920 - Worker-0 - INFO - Downloaded https://wics.ics.uci.edu/3377-2/committee-applications-faq#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:39,549 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/vghc-2020, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:40,152 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/vghc-2020#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:40,755 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/awards-and-accomplishments, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:41,385 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/awards-and-accomplishments#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:42,072 - Worker-0 - INFO - Downloaded https://wics.ics.uci.edu/best-community-outreach-award, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:42,651 - Worker-0 - INFO - Downloaded https://wics.ics.uci.edu/best-community-outreach-award#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:43,231 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/week-7-wics-x-hack-present-hacker-hangouts-brainstorming-big-ideas, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:43,839 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/week-7-wics-x-hack-present-hacker-hangouts-brainstorming-big-ideas#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:44,445 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/spring-2024-week-8-the-scrum-lab-w-allegiant-airlines, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:45,052 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/spring-2024-week-8-the-scrum-lab-w-allegiant-airlines#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:45,651 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/previous-officers, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:47,516 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/previous-officers#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:48,153 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/fall-2024-week-1-first-general-meeting, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:48,746 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/fall-2024-week-1-first-general-meeting#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:49,338 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/just-code-it, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:49,930 - Worker-0 - INFO - Downloaded http://wics.ics.uci.edu/just-code-it#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:50,521 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/explore/chairs-welcome, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:51,124 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/support/become-a-mentor, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:51,633 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/support/set-future-agenda, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:52,230 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/research/masters-research, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:52,882 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/undergrad/minors, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:53,488 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/undergrad/courses, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:54,136 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/undergrad/special-opportunities, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:54,743 - Worker-0 - INFO - Downloaded http://honors.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:55,254 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/scholarships/index.php, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:55,975 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/scholarships/index.php#content, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:56,690 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~andre, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:57,200 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~djr/DebraJRichardson/Home.html, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:57,729 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~arcadia, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:58,247 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/%7Eicgse2016, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:58,846 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/%7Eirus, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:59,361 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/guests, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:31:59,971 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/papers/books, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:00,519 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/former-student, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:01,066 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/software, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:01,614 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/sponsors, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:02,164 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/papers/technical-reports, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:02,719 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/papers/Reframing Software Design: Perspectives on Advancing an Elusive Discipline, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:03,229 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/chatbots, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:03,788 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~epaikari, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:04,396 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~epaikari#portfolioModal3, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:04,995 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~epaikari#portfolioModal1, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:05,595 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~epaikari#portfolioModal4, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:06,195 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~epaikari#portfolioModal2, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:06,796 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/contact/directions, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:07,341 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/uci, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:07,889 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/people/previous-members, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:08,521 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~gbortis, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:09,032 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~lmartie, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:09,543 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~nlopezgi, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:10,053 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/opportunities, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:10,602 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~redmiles, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:11,113 - Worker-0 - INFO - Downloaded https://redmiles.ics.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:11,753 - Worker-0 - INFO - Downloaded https://redmiles.ics.uci.edu#h.8zkkd4l9kmec, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:12,329 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/visit, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:12,879 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/development, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:13,426 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/category/travel, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:13,990 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/author/andre, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:14,565 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/workshop, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:15,112 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/category/news, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:15,674 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/author/dkutas, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:16,234 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/papers/dissertations, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:16,789 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/social, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:17,336 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects/crowddesign, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:17,884 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects/porchlight, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:18,438 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/platforms, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:20,207 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/people, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:20,761 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~amezasor, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:21,334 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects/crowd-fault-localization, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:21,892 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/contact, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:22,439 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/knocap-2, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:23,000 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/category/conference, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:23,552 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:24,102 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/reserarch/chatbots, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:24,661 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/category/workshop, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:25,206 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:25,781 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects/code-topics, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:26,290 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/tag/research, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:26,837 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/research/past-projects/codeexchange, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:27,457 - Worker-0 - INFO - Downloaded http://codeexchange.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:27,967 - Worker-0 - INFO - Downloaded http://sdcl.ics.uci.edu/wp-login.php, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:28,482 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-christina-rall, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:29,083 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/emory-edwards, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:29,685 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/explore/faculty-profiles/bonnie-ruberg, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:30,194 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/kaj-dreef, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:30,795 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-juliet-norton, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:31,395 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-omar-asadi, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:31,994 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/diversity-ambassador, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:32,590 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/jason-reitman, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:33,196 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-namrata-puri, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:33,795 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/reyhaneh-jabbarvand, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:34,394 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-eugenia-gabrielova, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:34,995 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/grad/student-profiles/graduate-student-profile-martin-shelton, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:35,505 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/research/past-dissertations, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:36,224 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/research/phd-research, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:36,826 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/impact/research-that-matters, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:37,439 - Worker-0 - INFO - Downloaded http://hana.ics.uci.edu/wizard, status <601>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:37,950 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/grad/student-profiles/jed-brubaker, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:38,461 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:39,095 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/jose-romero-mariona, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:39,694 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/victor-gonzalez, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:40,295 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/xianghua-sharon-ding, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:40,894 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/nitin-shantharam, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:41,494 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/joel-ossher, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:42,093 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/amanda-williams, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:42,694 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/tj-thinakaran, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:43,357 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/madhu-reddy, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:43,958 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/nick-mangano, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:44,559 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/rosalva-gallardo, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:45,164 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/ping-chen, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:45,764 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/impact/graduate-alumni-spotlights/david-h-nguyen, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:46,365 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/very-top-menu/people/#Staff, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:47,240 - Worker-0 - INFO - Downloaded https://transformativeplay.ics.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:47,763 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Emeriti, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:48,713 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Faculty, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:49,586 - Worker-0 - INFO - Downloaded http://hana.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:50,096 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Researchers, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:51,047 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/department-vision, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:51,646 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/undergrad/bs-computer-game-science, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:52,156 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Graduate, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:53,032 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/ms-informatics, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:53,642 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/mhcid, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:54,250 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Affiliated, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:55,233 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/grad/ms-software-engineering, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:55,840 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/very-top-menu/people/#Lecturers, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:56,718 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/grad/phd-software-engineering, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:57,325 - Worker-0 - INFO - Downloaded http://www.informatics.uci.edu/grad/student-profiles/925-2, status <404>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:57,835 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/emily-navarro, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:58,432 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/rebecca-black, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:59,028 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/joshua-garcia, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:32:59,625 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/richard-taylor, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:00,300 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/tess-tanenbaum, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:00,898 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/roderic-crooks, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:01,496 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/paul-dourish, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:02,094 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/madhu-reddy, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:02,692 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/stacy-branham, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:03,289 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/constance-steinkuehler, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:03,886 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gary-olson, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:04,483 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/andre-van-der-hoek, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:05,081 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/iftekhar-ahmed, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:05,679 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/judy-olson, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:06,277 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gloria-mark, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:06,875 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kurt-squire, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:07,532 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/anne-marie-piper, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:08,130 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/geoffrey-bowker, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:08,729 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/bonnie-nardi, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:09,327 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/aaron-trammell, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:09,926 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/david-g-kay, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:10,523 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kai-zheng, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:11,121 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/james-a-jones, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:11,719 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/mizuko-ito, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:12,317 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gillian-hayes, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:12,913 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/mark-baldwin, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:13,511 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/mohammad-moshirpour, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:14,169 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/david-redmiles, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:14,769 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/alfred-kobsa, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:15,368 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/matthew-bietz, status <200>, using cache ('styx.ics.uci.edu', 9003).
2024-11-03 18:33:15,966 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/katie-salen-tekinbas, status <200>, using cache ('styx.ics.uci.edu', 9003).
